Asset_ID,Expected_Return,Mean_Variance_10Y
Asset_299,0.1281719932725775,0.02171998066440584
Asset_300,0.0810533219514462,0.022893262115008854
Asset_301,0.14683524904522832,0.019441566955320955
Asset_302,0.1273919345093932,0.023276733532524786
Asset_303,0.13328632677294,0.029634033123768028
Asset_304,0.08271392062666297,0.026453048729328417
Asset_305,0.12322274811435983,0.022698168967518636
Asset_306,0.10861054556248695,0.026871446895993512
Asset_307,0.057400974699841026,0.02650196928853501
Asset_308,0.09549161834592068,0.02734548351277561
Asset_309,0.07760015172510058,0.02198239697262975
Asset_310,0.14708334408722562,0.02359528711099809
Asset_311,0.10228437211934857,0.023815312036054918
Asset_312,0.10851508989450456,0.024544943846072913
Asset_313,0.0897085961713946,0.021134083388281443
Asset_314,0.08909104907172408,0.022144357184801757
Asset_315,0.12038787246500056,0.028258531371539115
Asset_316,0.12027372986036562,0.026423720543689383
Asset_317,0.06951820482041883,0.03017664675027464
Asset_318,0.13985881656077942,0.02187158892469686
Asset_319,0.1094257098130943,0.024078691036436787
Asset_320,0.05884200798873636,0.02916965093419776
Asset_321,0.14474374236229348,0.025736151702542877
Asset_322,0.10242642529783177,0.022639177419084396
Asset_323,0.08418752515232815,0.021300991515593882
Asset_324,0.052787173005757894,0.02271941131126365
Asset_325,0.09424231472763586,0.023293666289364728
Asset_326,0.1305054787053939,0.026870365298119602
Asset_327,0.10996015155355301,0.0274730300479172
Asset_328,0.058397544464704534,0.02645787765044702
Asset_329,0.06456968566300161,0.02535431956659453
Asset_330,0.14320003214743798,0.026552479094465002
Asset_331,0.09796668156617488,0.017826358441269792
Asset_332,0.13105789481034424,0.025805223656561634
Asset_333,0.12028949202426349,0.021801091413140943
Asset_334,0.12417797897175563,0.03200403100838441
Asset_335,0.09531070080921555,0.03108865980864265
Asset_336,0.09893610937100816,0.023930660641797396
Asset_337,0.09340690321691733,0.02859120830672694
Asset_338,0.07786725980548644,0.021235154646855003
Asset_339,0.12729422185562642,0.023410278265963168
Asset_340,0.0703241042663144,0.023986293771144942
Asset_341,0.0983727571073003,0.026845635846522192
Asset_342,0.10749717446831006,0.024228630992932314
Asset_343,0.10102138179081285,0.024257969925698335
Asset_344,0.10859984297495132,0.026779215266602114
Asset_345,0.08246770110002836,0.024873071927403984
Asset_346,0.089880238491773,0.029761942717182528
Asset_347,0.13501629881426064,0.026821534394751566
Asset_348,0.06596293339130958,0.022887790347648457
Asset_349,0.09830089842608838,0.026497048915947636
Asset_350,0.13280891492123958,0.022471794392238335
Asset_351,0.07915148717719861,0.029675800758223698
Asset_352,0.060893235657242584,0.020076095394288448
Asset_353,0.08044949194744686,0.02384166502788191
Asset_354,0.12581288770535565,0.027603583948173298
Asset_355,0.07913370043418513,0.02423817345176028
Asset_356,0.08183990315349718,0.02447120451055385
Asset_357,0.061729048871800196,0.02391550374064458
Asset_358,0.1212779542708896,0.023140725044936427
Asset_359,0.08335404206938549,0.024338677285653997
Asset_360,0.0738003245921298,0.024820263676619565
Asset_361,0.14490205758346333,0.020851609658330522
Asset_362,0.11505771601273111,0.027431661200033375
Asset_363,0.1335381687447585,0.0242293526944392
Asset_364,0.1315440910564074,0.021827116296253585
Asset_365,0.0712742727209159,0.02160273158754366
Asset_366,0.12035506478334652,0.022009682424036357
Asset_367,0.14978993624307013,0.02543570619620742
Asset_368,0.08737765024321517,0.027838874278201357
Asset_369,0.055841473110961694,0.029078402247856423
Asset_370,0.09700567241107055,0.028897138110427312
Asset_371,0.13948248155449128,0.031059430207059195
Asset_372,0.08031147034531425,0.023307267308933226
Asset_373,0.0825132578314943,0.023876731933935157
Asset_374,0.09945617297416304,0.025502290096083475
Asset_375,0.06604870475305459,0.02510054985360794
Asset_376,0.11578687036946246,0.025022488090102508
Asset_377,0.08438176849541569,0.024808902368155753
Asset_378,0.07025752061752658,0.02906842436546849
Asset_379,0.11712254072720735,0.024867452855846288
Asset_380,0.09015937577951594,0.028417139799295322
Asset_381,0.12093387283513404,0.02529257314591981
Asset_382,0.0928850188478069,0.02768657521009509
Asset_383,0.07672383002546247,0.02657032606978534
Asset_384,0.12849492861171335,0.023815489129873423
Asset_385,0.10093591284212095,0.026958800833201957
Asset_386,0.1484332718130401,0.0253176070322715
Asset_387,0.08061575567797194,0.02250881215722596
Asset_388,0.06584005540670843,0.030788591710684172
Asset_389,0.11081539748296237,0.02707547542586427
Asset_390,0.12460188524613243,0.022794586272687167
Asset_391,0.050287659548007506,0.029429988989888873
Asset_392,0.08040069958003665,0.02095080077657168
Asset_393,0.05957304322213456,0.02835071210944635
Asset_394,0.08573706486821389,0.024482237030810924
Asset_395,0.12797169558057203,0.025908690714954514
Asset_396,0.14252150468521158,0.023836150768312914
Asset_397,0.10397191885186972,0.027302699517619274
Asset_398,0.1495476112219071,0.024506587021398213
Asset_399,0.13488873757747205,0.023993879812647372
Asset_400,0.09698875912288145,0.024999743587046652
Asset_401,0.1252647457156642,0.029241551561031774
Asset_402,0.12526284375797875,0.023169273919344622
Asset_403,0.078843207021971,0.028821479870040877
Asset_404,0.06259414008138002,0.022399986329483305
Asset_405,0.07202934042405865,0.026412705269398075
Asset_406,0.1443741630304849,0.023192766247983814
Asset_407,0.14338002791215831,0.027646558292136282
Asset_408,0.11405404833841858,0.025582461170651043
Asset_409,0.12095817069345474,0.014633964895782942
Asset_410,0.0906195301806998,0.022090748242804298
Asset_411,0.11702182345646762,0.022507119564450142
Asset_412,0.08075304539520502,0.02854949734595504
Asset_413,0.08096255586772003,0.02624285678727125
Asset_414,0.06513638228645102,0.025669066273812498
Asset_415,0.08851329316528297,0.02901386896656514
Asset_416,0.08605213394063102,0.02639476681385793
Asset_417,0.09466596886740478,0.025308070297156808
Asset_418,0.058673532221011515,0.02574527039847437
Asset_419,0.1258414407204831,0.02590619442184499
Asset_420,0.13830739046350551,0.023701936326962377
Asset_421,0.09738597398374287,0.025285547647359435
Asset_422,0.12948541588992873,0.026952412532685016
Asset_423,0.082721293965246,0.02390618642921159
Asset_424,0.14408795136372043,0.0199239938750086
Asset_425,0.10000086784044615,0.026594222384568274
Asset_426,0.09151047468645394,0.03348440707834966
Asset_427,0.1404680794423132,0.026059533324257388
Asset_428,0.11555126539366227,0.023557205868765425
Asset_429,0.05840444499662252,0.02840994548270274
Asset_430,0.07658624292934374,0.026072160207376256
Asset_431,0.10136779468455691,0.023106705554954577
Asset_432,0.11921197428557126,0.026625219880514417
Asset_433,0.11515402563754197,0.030533275024394284
Asset_434,0.13285366814902455,0.02761386700484685
Asset_435,0.11250484636893178,0.021358122623649178
Asset_436,0.12860242428070567,0.027434367301878364
Asset_437,0.1361168618241061,0.026385135887253903
Asset_438,0.1423850461200091,0.02389812872739023
Asset_439,0.0799665007128613,0.028798360252818116
Asset_440,0.10048322796278611,0.021027464760317353
Asset_441,0.11582090070510186,0.02017022881340377
Asset_442,0.10320856648109622,0.024244817756068432
Asset_443,0.07938798785073237,0.02778650691095088
Asset_444,0.06792156283868103,0.026989657678942108
Asset_445,0.13300277937126004,0.02282252208605417
Asset_446,0.12128407658710051,0.0255434552876035
Asset_447,0.09734135145287463,0.021216636249911373
Asset_448,0.05414922057848888,0.022997599440450368
Asset_449,0.1379125129915758,0.026091119986818113
Asset_450,0.056936397785843654,0.02632579351898735
Asset_451,0.1216185677879853,0.027397624810424476
Asset_452,0.06687097801523065,0.022399533971622317
Asset_453,0.14107749155180982,0.022056013631114445
Asset_454,0.10368450587104398,0.02421766483312928
Asset_455,0.05430952485582542,0.022531552031828484
Asset_456,0.12940312293778913,0.02192534395321294
Asset_457,0.056108432566513114,0.02541341468115439
Asset_458,0.0701532058868153,0.024196701503215377
Asset_459,0.09804247046191156,0.022764358273143267
Asset_460,0.07883027000530517,0.020853832323963515
Asset_461,0.13238313012542602,0.02356639573393582
Asset_462,0.09576641686961254,0.027204904218868186
Asset_463,0.10957437263462061,0.025132945721074062
Asset_464,0.07320465237040241,0.02277758729455498
Asset_465,0.12573016349644722,0.02632365756895319
Asset_466,0.06250481049350924,0.026201339221140697
Asset_467,0.11958725126404808,0.025523027839794564
Asset_468,0.05267082044106969,0.02117215042577158
Asset_469,0.10393992739851399,0.031160405479823804
Asset_470,0.1277329129601108,0.02174193293656327
Asset_471,0.12435066959575998,0.023037253412782507
Asset_472,0.06843937427359445,0.02694501682607551
Asset_473,0.13884071119270758,0.02471184946734121
Asset_474,0.1012849784520582,0.019890098643160777
Asset_475,0.12097151660590673,0.02792419909311571
Asset_476,0.12471386630562005,0.028243964513501453
Asset_477,0.13414564710381321,0.02721901544652522
Asset_478,0.08285349959878721,0.02563278322045503
Asset_479,0.05285103648507945,0.02189332171611817
Asset_480,0.11296489660519236,0.027242738625995265
Asset_481,0.08078616220473475,0.020080555137161265
Asset_482,0.14028490177107875,0.026742491148910325
Asset_483,0.13893589598429254,0.026130907620658526
Asset_484,0.06383807927615795,0.030256884155164376
Asset_485,0.13381119670739355,0.019260852929933448
Asset_486,0.14392753377573209,0.02202430214786019
Asset_487,0.05244192305446224,0.02172763846244808
Asset_488,0.1456578696213155,0.02737696127415244
Asset_489,0.1422605716641785,0.02418487074592927
Asset_490,0.05095775777180483,0.02019152073731937
Asset_491,0.06692001942888492,0.02370207682234273
Asset_492,0.08681287315176021,0.02245246879220788
Asset_493,0.08152823987473609,0.0282936385499925
Asset_494,0.14766754344570476,0.028443397772327062
Asset_495,0.08186790525900098,0.02079063726355014
Asset_496,0.07076082837906644,0.022945969148752063
Asset_497,0.12895765415167396,0.02640425252785607
Asset_498,0.09284557139929454,0.025194593928912472
Asset_499,0.1428646515013291,0.025195900397596817
Asset_500,0.14614896133456923,0.022220691653005685
